time,lat,lon,spei,doy
2011-06-16,49.25,9.75,0.22841059,167
2011-06-16,49.25,10.25,0.3937119,167
2011-06-16,49.25,10.75,0.3124457,167
2011-06-16,49.25,11.25,0.42199293,167
2011-06-16,49.25,11.75,0.2369055,167
2011-06-16,49.25,12.25,0.25427678,167
2011-06-16,49.25,12.75,0.22092587,167
2011-06-16,49.25,13.25,0.032903068,167
2011-06-16,49.25,13.75,-0.13112375,167
2011-06-16,49.25,14.25,-0.28507724,167
2011-06-16,49.25,14.75,-0.43086356,167
2011-06-16,49.75,5.75,0.25992095,167
2011-06-16,49.75,6.25,0.35138923,167
2011-06-16,49.75,6.75,0.38133186,167
2011-06-16,49.75,7.25,0.43842116,167
2011-06-16,49.75,7.75,0.44878972,167
2011-06-16,49.75,8.25,0.36966813,167
2011-06-16,49.75,8.75,0.14347258,167
2011-06-16,49.75,9.25,0.17415605,167
2011-06-16,49.75,9.75,0.09049172,167
2011-06-16,49.75,10.25,0.24183346,167
2011-06-16,49.75,10.75,0.20121448,167
2011-06-16,49.75,11.25,0.30101344,167
2011-06-16,49.75,11.75,0.29801312,167
2011-06-16,49.75,12.25,0.06131794,167
2011-06-16,49.75,12.75,0.29416463,167
2011-06-16,49.75,13.25,-0.20650592,167
2011-06-16,49.75,13.75,-0.26191998,167
2011-06-16,49.75,14.25,-0.5279988,167
2011-06-16,49.75,14.75,-0.7240736,167
2011-06-16,50.25,5.75,0.3186331,167
2011-06-16,50.25,6.25,0.59441155,167
2011-06-16,50.25,6.75,0.46773395,167
2011-06-16,50.25,7.25,0.3854782,167
2011-06-16,50.25,7.75,0.5059827,167
2011-06-16,50.25,8.25,0.4089413,167
2011-06-16,50.25,8.75,0.21245264,167
2011-06-16,50.25,9.25,0.32184368,167
2011-06-16,50.25,9.75,0.1707412,167
2011-06-16,50.25,10.25,0.41983128,167
2011-06-16,50.25,10.75,0.37920398,167
2011-06-16,50.25,11.25,0.116507225,167
2011-06-16,50.25,11.75,0.14657892,167
2011-06-16,50.25,12.25,0.11618794,167
2011-06-16,50.25,12.75,0.19503783,167
2011-06-16,50.25,13.25,-0.08531351,167
2011-06-16,50.25,13.75,-0.32320064,167
2011-06-16,50.25,14.25,-0.4841983,167
2011-06-16,50.25,14.75,-0.79027367,167
2011-06-16,50.75,5.75,0.5484875,167
2011-06-16,50.75,6.25,0.6212672,167
2011-06-16,50.75,6.75,0.6637455,167
2011-06-16,50.75,7.25,0.60869694,167
2011-06-16,50.75,7.75,0.59593785,167
2011-06-16,50.75,8.25,0.51457435,167
2011-06-16,50.75,8.75,0.36293,167
2011-06-16,50.75,9.25,0.46033844,167
2011-06-16,50.75,9.75,0.30464607,167
2011-06-16,50.75,10.25,0.23617922,167
2011-06-16,50.75,10.75,0.37084147,167
2011-06-16,50.75,11.25,0.28230092,167
2011-06-16,50.75,11.75,0.14721428,167
2011-06-16,50.75,12.25,-0.0013947875,167
2011-06-16,50.75,12.75,-0.46177018,167
2011-06-16,50.75,13.25,-0.40619898,167
2011-06-16,50.75,13.75,-0.5490647,167
2011-06-16,50.75,14.25,-0.5230916,167
2011-06-16,50.75,14.75,-0.8838537,167
2011-06-16,51.25,5.75,0.68177414,167
2011-06-16,51.25,6.25,0.57782483,167
2011-06-16,51.25,6.75,0.6445382,167
2011-06-16,51.25,7.25,0.621766,167
2011-06-16,51.25,7.75,0.7441118,167
2011-06-16,51.25,8.25,0.62441933,167
2011-06-16,51.25,8.75,0.48324397,167
2011-06-16,51.25,9.25,0.31467432,167
2011-06-16,51.25,9.75,0.3434395,167
2011-06-16,51.25,10.25,0.23559172,167
2011-06-16,51.25,10.75,-0.031541407,167
2011-06-16,51.25,11.25,-0.19135953,167
2011-06-16,51.25,11.75,-0.26885316,167
2011-06-16,51.25,12.25,-0.5194649,167
2011-06-16,51.25,12.75,-0.5955218,167
2011-06-16,51.25,13.25,-0.64384276,167
2011-06-16,51.25,13.75,-0.69257295,167
2011-06-16,51.25,14.25,-0.7508777,167
2011-06-16,51.25,14.75,-0.96781814,167
2011-06-16,51.75,5.75,0.55297905,167
2011-06-16,51.75,6.25,0.5887117,167
2011-06-16,51.75,6.75,0.7230464,167
2011-06-16,51.75,7.25,0.8066819,167
2011-06-16,51.75,7.75,0.5287021,167
2011-06-16,51.75,8.25,0.5975754,167
2011-06-16,51.75,8.75,0.3687763,167
2011-06-16,51.75,9.25,0.23985279,167
2011-06-16,51.75,9.75,0.21109821,167
2011-06-16,51.75,10.25,0.08052761,167
2011-06-16,51.75,10.75,-0.15159619,167
2011-06-16,51.75,11.25,-0.22928075,167
2011-06-16,51.75,11.75,-0.38010377,167
2011-06-16,51.75,12.25,-0.5651872,167
2011-06-16,51.75,12.75,-0.649346,167
2011-06-16,51.75,13.25,-0.7541063,167
2011-06-16,51.75,13.75,-0.7599238,167
2011-06-16,51.75,14.25,-0.8218962,167
2011-06-16,51.75,14.75,-0.9593212,167
2011-06-16,52.25,5.75,0.58817047,167
2011-06-16,52.25,6.25,0.65907013,167
2011-06-16,52.25,6.75,0.7092605,167
2011-06-16,52.25,7.25,0.5628881,167
2011-06-16,52.25,7.75,0.63743776,167
2011-06-16,52.25,8.25,0.46103454,167
2011-06-16,52.25,8.75,0.38483992,167
2011-06-16,52.25,9.25,0.2599873,167
2011-06-16,52.25,9.75,0.18123296,167
2011-06-16,52.25,10.25,0.085399546,167
2011-06-16,52.25,10.75,-0.026030468,167
2011-06-16,52.25,11.25,-0.23651281,167
2011-06-16,52.25,11.75,-0.29654214,167
2011-06-16,52.25,12.25,-0.4566208,167
2011-06-16,52.25,12.75,-0.6091737,167
2011-06-16,52.25,13.25,-0.815873,167
2011-06-16,52.25,13.75,-0.805186,167
2011-06-16,52.25,14.25,-0.83992344,167
2011-06-16,52.25,14.75,-0.9652054,167
2011-06-16,52.75,5.75,0.5778757,167
2011-06-16,52.75,6.25,0.5586176,167
2011-06-16,52.75,6.75,0.628198,167
2011-06-16,52.75,7.25,0.5670203,167
2011-06-16,52.75,7.75,0.540643,167
2011-06-16,52.75,8.25,0.38277835,167
2011-06-16,52.75,8.75,0.23587897,167
2011-06-16,52.75,9.25,0.21972783,167
2011-06-16,52.75,9.75,0.40637884,167
2011-06-16,52.75,10.25,0.26603702,167
2011-06-16,52.75,10.75,-0.04866824,167
2011-06-16,52.75,11.25,-0.13493635,167
2011-06-16,52.75,11.75,-0.20957904,167
2011-06-16,52.75,12.25,-0.3223027,167
2011-06-16,52.75,12.75,-0.41727668,167
2011-06-16,52.75,13.25,-0.4948834,167
2011-06-16,52.75,13.75,-0.71899575,167
2011-06-16,52.75,14.25,-0.82712364,167
2011-06-16,52.75,14.75,-0.74176186,167
2011-06-16,53.25,5.75,0.51790684,167
2011-06-16,53.25,6.25,0.615749,167
2011-06-16,53.25,6.75,0.6505462,167
2011-06-16,53.25,7.25,0.6084029,167
2011-06-16,53.25,7.75,0.5577729,167
2011-06-16,53.25,8.25,0.4065728,167
2011-06-16,53.25,8.75,0.27894363,167
2011-06-16,53.25,9.25,0.25836253,167
2011-06-16,53.25,9.75,0.25182065,167
2011-06-16,53.25,10.25,0.101490915,167
2011-06-16,53.25,10.75,-0.04284689,167
2011-06-16,53.25,11.25,-0.12468971,167
2011-06-16,53.25,11.75,-0.24992971,167
2011-06-16,53.25,12.25,-0.36374208,167
2011-06-16,53.25,12.75,-0.4630085,167
2011-06-16,53.25,13.25,-0.51850307,167
2011-06-16,53.25,13.75,-0.5027495,167
2011-06-16,53.25,14.25,-0.74777454,167
2011-06-16,53.25,14.75,-0.65753245,167
2011-06-16,53.75,7.25,0.5667364,167
2011-06-16,53.75,7.75,0.4776668,167
2011-06-16,53.75,8.25,0.4335781,167
2011-06-16,53.75,8.75,0.4276353,167
2011-06-16,53.75,9.25,0.17091835,167
2011-06-16,53.75,9.75,0.32980126,167
2011-06-16,53.75,10.25,0.20138738,167
2011-06-16,53.75,10.75,0.0031612883,167
2011-06-16,53.75,11.25,0.01263683,167
2011-06-16,53.75,11.75,-0.11950573,167
2011-06-16,53.75,12.25,-0.22335646,167
2011-06-16,53.75,12.75,-0.23154725,167
2011-06-16,53.75,13.25,-0.38009775,167
2011-06-16,53.75,13.75,-0.32883087,167
2011-06-16,53.75,14.25,-0.41089344,167
2011-06-16,53.75,14.75,-0.44644284,167
2011-06-16,54.25,8.75,0.16032037,167
2011-06-16,54.25,9.25,0.24224634,167
2011-06-16,54.25,9.75,0.27068058,167
2011-06-16,54.25,10.25,0.3025699,167
2011-06-16,54.25,10.75,0.1639436,167
2011-06-16,54.25,11.25,0.18502918,167
2011-06-16,54.25,11.75,0.13536432,167
2011-06-16,54.25,12.25,0.062125057,167
2011-06-16,54.25,12.75,-0.032062862,167
2011-06-16,54.25,13.25,-0.0015362252,167
2011-06-16,54.25,13.75,-0.15019211,167
2011-06-16,54.25,14.75,0.018898118,167
2011-06-16,54.75,8.75,0.2115223,167
2011-06-16,54.75,9.25,0.19230393,167
2011-06-16,54.75,9.75,0.27453625,167
2011-06-16,54.75,10.25,0.20182747,167
2011-06-16,54.75,10.75,0.11992636,167
2011-06-16,54.75,11.25,0.03595263,167
2011-06-16,54.75,11.75,-0.01624008,167
2011-06-16,54.75,12.25,-0.03908408,167
2011-06-16,54.75,13.25,0.06460808,167
2011-06-16,54.75,13.75,0.25127065,167
2011-07-16,47.25,5.75,1.0879388,197
2011-07-16,47.25,6.25,1.0899348,197
2011-07-16,47.25,6.75,0.888511,197
2011-07-16,47.25,7.25,0.82571936,197
2011-07-16,47.25,7.75,0.8564407,197
2011-07-16,47.25,8.25,0.8776768,197
2011-07-16,47.25,8.75,1.0140674,197
2011-07-16,47.25,9.25,0.95357263,197
2011-07-16,47.25,9.75,0.82923055,197
2011-07-16,47.25,10.25,0.57482064,197
2011-07-16,47.25,10.75,0.23031683,197
2011-07-16,47.25,11.25,0.4228018,197
2011-07-16,47.25,11.75,0.2524401,197
2011-07-16,47.25,12.25,0.23914865,197
2011-07-16,47.25,12.75,0.07499622,197
2011-07-16,47.25,13.25,0.10782551,197
2011-07-16,47.25,13.75,0.21371095,197
2011-07-16,47.25,14.25,0.20168558,197
2011-07-16,47.25,14.75,0.41173136,197
2011-07-16,47.75,5.75,0.9271033,197
2011-07-16,47.75,6.25,1.020584,197
2011-07-16,47.75,6.75,0.9523091,197
2011-07-16,47.75,7.25,0.94077975,197
2011-07-16,47.75,7.75,0.8924212,197
2011-07-16,47.75,8.25,0.8728334,197
2011-07-16,47.75,8.75,1.0999106,197
2011-07-16,47.75,9.25,1.072465,197
2011-07-16,47.75,9.75,1.0216941,197
2011-07-16,47.75,10.25,0.82982194,197
2011-07-16,47.75,10.75,0.69748676,197
2011-07-16,47.75,11.25,0.21068634,197
2011-07-16,47.75,11.75,0.2914776,197
2011-07-16,47.75,12.25,0.30549967,197
2011-07-16,47.75,12.75,0.17567234,197
2011-07-16,47.75,13.25,0.3167658,197
2011-07-16,47.75,13.75,-0.03301913,197
2011-07-16,47.75,14.25,0.0776093,197
2011-07-16,47.75,14.75,0.08681938,197
2011-07-16,48.25,5.75,0.8953562,197
2011-07-16,48.25,6.25,1.0932709,197
2011-07-16,48.25,6.75,0.9487233,197
2011-07-16,48.25,7.25,0.9472777,197
2011-07-16,48.25,7.75,0.9793152,197
2011-07-16,48.25,8.25,1.126392,197
2011-07-16,48.25,8.75,1.1719697,197
2011-07-16,48.25,9.25,1.1292149,197
2011-07-16,48.25,9.75,0.9638566,197
2011-07-16,48.25,10.25,0.8177972,197
2011-07-16,48.25,10.75,0.75020045,197
2011-07-16,48.25,11.25,0.6585553,197
2011-07-16,48.25,11.75,0.430823,197
2011-07-16,48.25,12.25,0.32668024,197
2011-07-16,48.25,12.75,0.5010538,197
2011-07-16,48.25,13.25,0.41586024,197
2011-07-16,48.25,13.75,0.29627636,197
2011-07-16,48.25,14.25,0.110957585,197
2011-07-16,48.25,14.75,0.2804028,197
2011-07-16,48.75,5.75,0.66309136,197
2011-07-16,48.75,6.25,0.5591541,197
2011-07-16,48.75,6.75,0.5330582,197
2011-07-16,48.75,7.25,0.47419095,197
2011-07-16,48.75,7.75,0.40187722,197
2011-07-16,48.75,8.25,0.7079999,197
2011-07-16,48.75,8.75,0.8640695,197
2011-07-16,48.75,9.25,0.9702118,197
2011-07-16,48.75,9.75,1.2014828,197
2011-07-16,48.75,10.25,1.036035,197
2011-07-16,48.75,10.75,1.1806303,197
2011-07-16,48.75,11.25,0.94875354,197
2011-07-16,48.75,11.75,0.9528049,197
2011-07-16,48.75,12.25,0.67818797,197
2011-07-16,48.75,12.75,0.41114643,197
2011-07-16,48.75,13.25,0.6285075,197
2011-07-16,48.75,13.75,0.78350896,197
2011-07-16,48.75,14.25,0.78650534,197
2011-07-16,48.75,14.75,0.80764467,197
2011-07-16,49.25,5.75,0.3249892,197
2011-07-16,49.25,6.25,0.30281827,197
2011-07-16,49.25,6.75,0.41962877,197
2011-07-16,49.25,7.25,0.33673108,197
2011-07-16,49.25,7.75,0.33164623,197
2011-07-16,49.25,8.25,0.379445,197
2011-07-16,49.25,8.75,0.6201203,197
2011-07-16,49.25,9.25,0.76572305,197
2011-07-16,49.25,9.75,0.9021432,197
2011-07-16,49.25,10.25,1.0740564,197
2011-07-16,49.25,10.75,1.1604292,197
2011-07-16,49.25,11.25,1.1396714,197
2011-07-16,49.25,11.75,1.3018817,197
2011-07-16,49.25,12.25,1.0450578,197
2011-07-16,49.25,12.75,1.3259263,197
2011-07-16,49.25,13.25,1.3633027,197
2011-07-16,49.25,13.75,1.2953134,197
2011-07-16,49.25,14.25,1.3279597,197
2011-07-16,49.25,14.75,1.3709952,197
2011-07-16,49.75,5.75,0.15414892,197
2011-07-16,49.75,6.25,0.23124999,197
2011-07-16,49.75,6.75,0.14215332,197
2011-07-16,49.75,7.25,0.17261155,197
2011-07-16,49.75,7.75,0.2152491,197
2011-07-16,49.75,8.25,0.2028938,197
2011-07-16,49.75,8.75,0.47755787,197
2011-07-16,49.75,9.25,0.5790229,197
2011-07-16,49.75,9.75,0.5136602,197
2011-07-16,49.75,10.25,0.984473,197
2011-07-16,49.75,10.75,0.97653794,197
2011-07-16,49.75,11.25,0.9451602,197
2011-07-16,49.75,11.75,1.0049723,197
2011-07-16,49.75,12.25,1.3949382,197
2011-07-16,49.75,12.75,1.4305472,197
2011-07-16,49.75,13.25,1.5433689,197
2011-07-16,49.75,13.75,1.2691244,197
2011-07-16,49.75,14.25,1.5707488,197
2011-07-16,49.75,14.75,1.5548921,197
2011-07-16,50.25,5.75,0.047800064,197
2011-07-16,50.25,6.25,0.3076596,197
2011-07-16,50.25,6.75,-0.08880225,197
2011-07-16,50.25,7.25,0.011682825,197
2011-07-16,50.25,7.75,0.048271675,197
2011-07-16,50.25,8.25,0.021143528,197
2011-07-16,50.25,8.75,0.31192872,197
2011-07-16,50.25,9.25,0.30181295,197
2011-07-16,50.25,9.75,0.5483418,197
2011-07-16,50.25,10.25,0.4867152,197
2011-07-16,50.25,10.75,0.4974554,197
2011-07-16,50.25,11.25,0.8937482,197
2011-07-16,50.25,11.75,1.1527838,197
2011-07-16,50.25,12.25,1.4850807,197
2011-07-16,50.25,12.75,1.5579622,197
2011-07-16,50.25,13.25,1.6344097,197
2011-07-16,50.25,13.75,1.784005,197
2011-07-16,50.25,14.25,1.7216736,197
2011-07-16,50.25,14.75,1.9018633,197
2011-07-16,50.75,5.75,0.32974756,197
2011-07-16,50.75,6.25,0.28840652,197
2011-07-16,50.75,6.75,0.20521566,197
2011-07-16,50.75,7.25,0.1871487,197
2011-07-16,50.75,7.75,0.04155534,197
2011-07-16,50.75,8.25,-0.23223788,197
2011-07-16,50.75,8.75,0.031025467,197
2011-07-16,50.75,9.25,0.21124041,197
2011-07-16,50.75,9.75,0.34425884,197
2011-07-16,50.75,10.25,0.3431363,197
2011-07-16,50.75,10.75,0.3832319,197
2011-07-16,50.75,11.25,0.8061035,197
2011-07-16,50.75,11.75,1.098306,197
2011-07-16,50.75,12.25,1.1927754,197
2011-07-16,50.75,12.75,1.9034728,197
2011-07-16,50.75,13.25,2.0295048,197
2011-07-16,50.75,13.75,2.2368665,197
2011-07-16,50.75,14.25,2.1321151,197
2011-07-16,50.75,14.75,2.0136712,197
2011-07-16,51.25,5.75,0.818847,197
2011-07-16,51.25,6.25,0.46341506,197
2011-07-16,51.25,6.75,0.3141107,197
2011-07-16,51.25,7.25,0.19192563,197
2011-07-16,51.25,7.75,-0.022235435,197
2011-07-16,51.25,8.25,-0.23368926,197
2011-07-16,51.25,8.75,-0.023950785,197
2011-07-16,51.25,9.25,-0.0017103858,197
2011-07-16,51.25,9.75,0.3396079,197
2011-07-16,51.25,10.25,0.35028818,197
2011-07-16,51.25,10.75,0.5863476,197
2011-07-16,51.25,11.25,1.1154587,197
2011-07-16,51.25,11.75,1.2853835,197
2011-07-16,51.25,12.25,1.5928228,197
2011-07-16,51.25,12.75,1.9713618,197
2011-07-16,51.25,13.25,2.011656,197
2011-07-16,51.25,13.75,2.1787796,197
2011-07-16,51.25,14.25,2.1343255,197
2011-07-16,51.25,14.75,2.1980374,197
2011-07-16,51.75,5.75,0.9677195,197
2011-07-16,51.75,6.25,0.9148567,197
2011-07-16,51.75,6.75,0.8178344,197
2011-07-16,51.75,7.25,0.6797991,197
2011-07-16,51.75,7.75,0.27192166,197
2011-07-16,51.75,8.25,0.33952862,197
2011-07-16,51.75,8.75,0.08122986,197
2011-07-16,51.75,9.25,0.119202375,197
2011-07-16,51.75,9.75,0.099575214,197
2011-07-16,51.75,10.25,0.30940545,197
2011-07-16,51.75,10.75,0.7441766,197
2011-07-16,51.75,11.25,1.0152527,197
2011-07-16,51.75,11.75,1.2395211,197
2011-07-16,51.75,12.25,1.424464,197
2011-07-16,51.75,12.75,1.7877723,197
2011-07-16,51.75,13.25,1.9938929,197
2011-07-16,51.75,13.75,2.189112,197
2011-07-16,51.75,14.25,2.1844985,197
2011-07-16,51.75,14.75,2.227097,197
2011-07-16,52.25,5.75,1.1143872,197
2011-07-16,52.25,6.25,1.043984,197
2011-07-16,52.25,6.75,0.89454424,197
2011-07-16,52.25,7.25,0.8393377,197
2011-07-16,52.25,7.75,0.74675965,197
2011-07-16,52.25,8.25,0.46380147,197
2011-07-16,52.25,8.75,0.56005573,197
2011-07-16,52.25,9.25,0.2503502,197
2011-07-16,52.25,9.75,0.30913004,197
2011-07-16,52.25,10.25,0.67058265,197
2011-07-16,52.25,10.75,0.8112458,197
2011-07-16,52.25,11.25,0.95129484,197
2011-07-16,52.25,11.75,1.121221,197
2011-07-16,52.25,12.25,1.2882249,197
2011-07-16,52.25,12.75,1.6311247,197
2011-07-16,52.25,13.25,1.749917,197
2011-07-16,52.25,13.75,2.0350318,197
2011-07-16,52.25,14.25,2.28115,197
2011-07-16,52.25,14.75,2.2267444,197
2011-07-16,52.75,5.75,1.1777251,197
2011-07-16,52.75,6.25,1.0881763,197
2011-07-16,52.75,6.75,1.0185281,197
2011-07-16,52.75,7.25,0.93659824,197
2011-07-16,52.75,7.75,1.0709416,197
2011-07-16,52.75,8.25,0.75773984,197
2011-07-16,52.75,8.75,0.47132987,197
2011-07-16,52.75,9.25,0.46009746,197
2011-07-16,52.75,9.75,0.43218878,197
2011-07-16,52.75,10.25,0.77765083,197
2011-07-16,52.75,10.75,0.87914944,197
2011-07-16,52.75,11.25,1.0243554,197
2011-07-16,52.75,11.75,1.0911411,197
2011-07-16,52.75,12.25,1.3879728,197
2011-07-16,52.75,12.75,1.6094238,197
2011-07-16,52.75,13.25,1.7577646,197
2011-07-16,52.75,13.75,2.0459516,197
2011-07-16,52.75,14.25,2.1464913,197
2011-07-16,52.75,14.75,2.0596676,197
2011-07-16,53.25,5.75,1.17621,197
2011-07-16,53.25,6.25,1.2575862,197
2011-07-16,53.25,6.75,1.2604913,197
2011-07-16,53.25,7.25,1.2943517,197
2011-07-16,53.25,7.75,1.2509466,197
2011-07-16,53.25,8.25,0.8696342,197
2011-07-16,53.25,8.75,0.8746377,197
2011-07-16,53.25,9.25,0.5501971,197
2011-07-16,53.25,9.75,0.46147963,197
2011-07-16,53.25,10.25,0.8272753,197
2011-07-16,53.25,10.75,0.9947072,197
2011-07-16,53.25,11.25,1.2275506,197
2011-07-16,53.25,11.75,1.3275032,197
2011-07-16,53.25,12.25,1.6637983,197
2011-07-16,53.25,12.75,1.6395091,197
2011-07-16,53.25,13.25,1.7252209,197
2011-07-16,53.25,13.75,1.9254483,197
2011-07-16,53.25,14.25,1.8843089,197
2011-07-16,53.25,14.75,2.0360389,197
2011-07-16,53.75,7.25,1.3713167,197
2011-07-16,53.75,7.75,1.2808647,197
2011-07-16,53.75,8.25,1.2985361,197
2011-07-16,53.75,8.75,0.9830503,197
2011-07-16,53.75,9.25,0.8299432,197
2011-07-16,53.75,9.75,0.7862649,197
2011-07-16,53.75,10.25,1.153383,197
2011-07-16,53.75,10.75,1.2708584,197
2011-07-16,53.75,11.25,1.4229861,197
2011-07-16,53.75,11.75,1.4618789,197
2011-07-16,53.75,12.25,1.6208357,197
2011-07-16,53.75,12.75,1.6491746,197
2011-07-16,53.75,13.25,1.6429833,197
2011-07-16,53.75,13.75,1.6962351,197
2011-07-16,53.75,14.25,1.7879936,197
2011-07-16,53.75,14.75,2.0634708,197
2011-07-16,54.25,8.75,1.3222739,197
2011-07-16,54.25,9.25,1.2444419,197
2011-07-16,54.25,9.75,1.0995711,197
2011-07-16,54.25,10.25,1.2413325,197
2011-07-16,54.25,10.75,1.5780947,197
2011-07-16,54.25,11.25,1.4700092,197
2011-07-16,54.25,11.75,1.5677116,197
2011-07-16,54.25,12.25,1.5703747,197
2011-07-16,54.25,12.75,1.5838523,197
2011-07-16,54.25,13.25,1.7292522,197
2011-07-16,54.25,13.75,1.6895436,197
2011-07-16,54.25,14.75,2.0336573,197
2011-07-16,54.75,8.75,1.3551487,197
2011-07-16,54.75,9.25,1.264086,197
2011-07-16,54.75,9.75,1.346599,197
2011-07-16,54.75,10.25,1.4223734,197
2011-07-16,54.75,10.75,1.5064646,197
2011-07-16,54.75,11.25,1.5374411,197
2011-07-16,54.75,11.75,1.4253926,197
2011-07-16,54.75,12.25,1.4298657,197
2011-07-16,54.75,13.25,1.7749497,197
2011-07-16,54.75,13.75,1.3165891,197
2011-08-16,47.25,5.75,-0.056271125,228
2011-08-16,47.25,6.25,-0.36194974,228
2011-08-16,47.25,6.75,-0.9180381,228
2011-08-16,47.25,7.25,-0.8271891,228
2011-08-16,47.25,7.75,-0.8499124,228
2011-08-16,47.25,8.25,-0.8806571,228
2011-08-16,47.25,8.75,-0.87253267,228
2011-08-16,47.25,9.25,-0.7665888,228
2011-08-16,47.25,9.75,-0.8292559,228
2011-08-16,47.25,10.25,-0.8298916,228
2011-08-16,47.25,10.75,-0.9409004,228
2011-08-16,47.25,11.25,-0.923476,228
2011-08-16,47.25,11.75,-1.0701176,228
2011-08-16,47.25,12.25,-1.0820184,228
2011-08-16,47.25,12.75,-1.1977968,228
2011-08-16,47.25,13.25,-0.765939,228
2011-08-16,47.25,13.75,-0.76944596,228
2011-08-16,47.25,14.25,-0.6101149,228
2011-08-16,47.25,14.75,-0.92355955,228
2011-08-16,47.75,5.75,0.14626107,228
2011-08-16,47.75,6.25,0.089040294,228
2011-08-16,47.75,6.75,-0.048187792,228
2011-08-16,47.75,7.25,-0.2826627,228
2011-08-16,47.75,7.75,-0.55074775,228
2011-08-16,47.75,8.25,-0.6195796,228
2011-08-16,47.75,8.75,-0.87657684,228
2011-08-16,47.75,9.25,-0.9291392,228
2011-08-16,47.75,9.75,-0.8611571,228
2011-08-16,47.75,10.25,-1.045363,228
2011-08-16,47.75,10.75,-1.110867,228
2011-08-16,47.75,11.25,-1.2157714,228
2011-08-16,47.75,11.75,-1.253593,228
2011-08-16,47.75,12.25,-1.2306796,228
2011-08-16,47.75,12.75,-1.2893776,228
2011-08-16,47.75,13.25,-1.302453,228
2011-08-16,47.75,13.75,-0.8486842,228
2011-08-16,47.75,14.25,-0.7433143,228
2011-08-16,47.75,14.75,-0.82249236,228
2011-08-16,48.25,5.75,0.41542968,228
2011-08-16,48.25,6.25,0.30291373,228
2011-08-16,48.25,6.75,0.040768173,228
2011-08-16,48.25,7.25,-0.22445175,228
2011-08-16,48.25,7.75,-0.12962455,228
2011-08-16,48.25,8.25,-0.553246,228
2011-08-16,48.25,8.75,-0.5865666,228
2011-08-16,48.25,9.25,-0.7653529,228
2011-08-16,48.25,9.75,-0.96253294,228
2011-08-16,48.25,10.25,-1.0158952,228
2011-08-16,48.25,10.75,-1.2656579,228
2011-08-16,48.25,11.25,-1.1316267,228
2011-08-16,48.25,11.75,-1.0748464,228
2011-08-16,48.25,12.25,-1.0178206,228
2011-08-16,48.25,12.75,-1.0271592,228
2011-08-16,48.25,13.25,-1.1220208,228
2011-08-16,48.25,13.75,-1.1281263,228
2011-08-16,48.25,14.25,-1.3470526,228
2011-08-16,48.25,14.75,-1.2735717,228
2011-08-16,48.75,5.75,0.4766387,228
2011-08-16,48.75,6.25,0.11564872,228
2011-08-16,48.75,6.75,0.42232472,228
2011-08-16,48.75,7.25,-0.04329689,228
2011-08-16,48.75,7.75,0.10577569,228
2011-08-16,48.75,8.25,-0.14446478,228
2011-08-16,48.75,8.75,-0.055280436,228
2011-08-16,48.75,9.25,-0.6843062,228
2011-08-16,48.75,9.75,-0.8590198,228
2011-08-16,48.75,10.25,-1.1154976,228
2011-08-16,48.75,10.75,-1.0781251,228
2011-08-16,48.75,11.25,-1.0808895,228
2011-08-16,48.75,11.75,-1.042363,228
2011-08-16,48.75,12.25,-1.0013993,228
2011-08-16,48.75,12.75,-1.0170355,228
2011-08-16,48.75,13.25,-0.79363805,228
2011-08-16,48.75,13.75,-1.0078388,228
2011-08-16,48.75,14.25,-1.0094153,228
2011-08-16,48.75,14.75,-1.2718644,228
2011-08-16,49.25,5.75,0.62820184,228
2011-08-16,49.25,6.25,0.6426938,228
2011-08-16,49.25,6.75,0.5545585,228
2011-08-16,49.25,7.25,0.3498675,228
2011-08-16,49.25,7.75,0.3174904,228
2011-08-16,49.25,8.25,-0.01756944,228
2011-08-16,49.25,8.75,-0.019883648,228
2011-08-16,49.25,9.25,-0.19364925,228
2011-08-16,49.25,9.75,-0.19203115,228
2011-08-16,49.25,10.25,-0.84806395,228
2011-08-16,49.25,10.75,-0.88207924,228
2011-08-16,49.25,11.25,-0.7866063,228
2011-08-16,49.25,11.75,-0.8852742,228
2011-08-16,49.25,12.25,-0.86001015,228
2011-08-16,49.25,12.75,-0.7958832,228
2011-08-16,49.25,13.25,-0.7880415,228
2011-08-16,49.25,13.75,-0.70986795,228
2011-08-16,49.25,14.25,-0.7133653,228
2011-08-16,49.25,14.75,-1.1151963,228
2011-08-16,49.75,5.75,0.9700793,228
2011-08-16,49.75,6.25,0.88361657,228
2011-08-16,49.75,6.75,0.841119,228
2011-08-16,49.75,7.25,0.75478524,228
2011-08-16,49.75,7.75,0.44826162,228
2011-08-16,49.75,8.25,0.44052273,228
2011-08-16,49.75,8.75,0.18804017,228
2011-08-16,49.75,9.25,0.21807809,228
2011-08-16,49.75,9.75,0.025685804,228
2011-08-16,49.75,10.25,-0.36310562,228
2011-08-16,49.75,10.75,-0.35051838,228
2011-08-16,49.75,11.25,-0.48124805,228
2011-08-16,49.75,11.75,-0.5401728,228
2011-08-16,49.75,12.25,-0.4098846,228
2011-08-16,49.75,12.75,-0.3966222,228
2011-08-16,49.75,13.25,-0.5203314,228
2011-08-16,49.75,13.75,-0.60235405,228
2011-08-16,49.75,14.25,-0.6015239,228
2011-08-16,49.75,14.75,-0.67315257,228
2011-08-16,50.25,5.75,0.9717943,228
2011-08-16,50.25,6.25,0.8493666,228
